product_id,product_name,product_name_hindi,primary_category,secondary_category,tertiary_category,product_type,price_range,target_demographic,seasonal_relevance,primary_keywords,related_categories,purchase_frequency
9C8D7E6F,Ikigai: The Japanese Secret to a Long and Happy Life,इकिगाई: एक लंबे और सुखी जीवन का जापानी रहस्य,Books & Stationery,Fiction & Non-Fiction,Self-Help,Well-being Book,Budget,18+ All Genders,Year-round,"ikigai, self-help, japanese philosophy, happiness, well-being, budget, non-fiction","Mindfulness Books, Philosophy Books",Occasionally
5A4B3C2D,Parker Vector Standard Roller Ball Pen (Blue Ink),पार्कर वेक्टर स्टैंडर्ड रोलर बॉल पेन (नीली स्याही),Books & Stationery,Stationery,Writing,Pens,Budget,15+ All Genders,Year-round,"parker pen, rollerball pen, vector standard, blue ink, writing instrument, budget, gift pen","Pen Refills, Notebooks",Occasionally
E1F9A8B7,SG Kashmir Willow Cricket Bat (Full Size),एसजी कश्मीर विलो क्रिकेट बैट (पूर्ण आकार),Sports & Fitness,Equipment,Cricket,Bats,Mid-range,15+ Male,Year-round,"cricket bat, sg, kashmir willow, full size, sports equipment, mid-range, cricket gear","Cricket Ball, Batting Gloves",Occasionally
C6D5E4F3,"GNC Pro Performance 100% Whey Protein (2kg, Chocolate Fudge)","जीएनसी प्रो परफॉर्मेंस 100% व्हे प्रोटीन (2 किलो, चॉकलेट फज)",Sports & Fitness,Supplements,Protein,Whey Protein Concentrate,Mid-range,18-40 All Genders,Year-round,"whey protein, gnc, pro performance, concentrate, protein powder, chocolate fudge, 2kg","Multivitamins, Fish Oil",Monthly
B2A1C9D8,"Mee Mee Caring Baby Wet Wipes with Aloe Vera (72 Wipes, Pack of 3)","मी मी केयरिंग बेबी वेट वाइप्स एलोवेरा के साथ (72 वाइप्स, 3 का पैक)",Toys & Baby Products,Baby Care,Diapers & Wipes,Wet Wipes,Budget,0-3 Years Infants,Year-round,"baby wipes, mee mee, wet wipes, aloe vera, diapers wipes, budget, pack of 3","Diapers, Diaper Rash Cream",Weekly
7E6F5A4B,Chicco Cortina CX Stroller (Grey),चिक्को कोर्टिना सीएक्स स्ट्रॉलर (ग्रे),Toys & Baby Products,Baby Gear & Safety,Travel Gear,Stroller,Premium,0-3 Years Infants,Year-round,"baby stroller, chicco, cortina cx, travel gear, premium, infant stroller, grey","Car Seat, Baby Carrier",Occasionally
D3C2B1A9,"Samsung Galaxy Tab S9 FE (Wi-Fi, 128GB, Gray)","सैमसंग गैलेक्सी टैब S9 FE (वाई-फाई, 128GB, ग्रे)",Electronics,Computers & Laptops,Tablets,Tablet,Premium,16+ All Genders,Year-round,"samsung tablet, galaxy tab s9 fe, android tablet, 128gb, wifi, premium, gray","Tablet Cover, Stylus Pen",Occasionally
A8B7C6D5,Eureka Forbes Aquaguard Aura Water Purifier (RO+UV+MTDS),यूरेका फोर्ब्स एक्वागार्ड ऑरा वॉटर प्यूरीफायर (RO+UV+MTDS),Electronics,Home Appliances,Water Purifiers,Water Purifier,Premium,All Families,Year-round,"water purifier, aquaguard, eureka forbes, ro uv, mtds, home appliance, premium","Water Filter Cartridges, Voltage Stabilizer",Occasionally
F4E3A2B1,"Levi's Women's 711 Skinny Fit Jeans (Dark Blue, Size 28)","लिवाइस महिलाओं की 711 स्किनी फिट जीन्स (डार्क ब्लू, साइज 28)",Clothing & Apparel,Women's Wear,Western,Jeans,Premium,18-35 Female,Year-round,"levis jeans, women's jeans, skinny fit, 711, dark blue, size 28, premium","Tops, Sneakers",Occasionally
9C8D7E6F,"Raymond Men's Unstitched Trouser Fabric (Poly Viscose, Grey)","रेमंड पुरुषों का अनस्टिच्ड ट्राउजर फैब्रिक (पॉली विस्कोस, ग्रे)",Clothing & Apparel,Men's Wear,Fabric,Trouser Fabric,Mid-range,25-60 Male,Year-round,"trouser fabric, raymond, unstitched, poly viscose, men's fabric, mid-range, grey","Shirt Fabric, Tailoring",Occasionally
5A4B3C2D,Cadbury Bournvita Health Drink (1kg Jar),कैडबरी बॉर्नविटा हेल्थ ड्रिंक (1 किलो जार),Food & Grocery,Beverages,Health Drinks,Malted Drink,Mid-range,All Ages,Year-round,"bournvita, health drink, cadbury, malted drink, 1kg, beverages, mid-range","Milk Powder, Coffee",Monthly
E1F9A8B7,Lays India's Magic Masala Potato Chips (52g Pack),लेज़ इंडियाज मैजिक मसाला पोटैटो चिप्स (52 ग्राम पैक),Food & Grocery,Packaged Foods,Snacks,Chips,Budget,All Ages,Year-round,"lays chips, potato chips, magic masala, snacks, 52g, budget, indian snacks","Namkeen, Soft Drinks",Weekly
C6D5E4F3,Pigeon by Stovekraft Cruise 1800W Induction Cooktop (Black),पिजन बाय स्टोवक्राफ्ट क्रूज 1800W इंडक्शन कुकटॉप (काला),Home & Kitchen,Kitchen Appliances,Induction Cooktops,Induction Cooktop,Budget,All Ages,Year-round,"induction cooktop, pigeon, cruise 1800w, kitchen appliance, budget, electric stove, black","Induction Cookware, Mixer Grinder",Occasionally
B2A1C9D8,@home by Nilkamal Aster Wooden King Size Bed (Wenge Finish),@होम बाय निलकमल एस्टर वुडन किंग साइज बेड (वेंग फिनिश),Home & Kitchen,Furniture,Bedroom Furniture,Bed,Premium,Couples/Families,Year-round,"king size bed, wooden bed, @home nilkamal, bedroom furniture, wenge finish, premium, aster","Mattress, Wardrobe",Occasionally
7E6F5A4B,Vaseline Intensive Care Deep Moisture Body Lotion (400ml),वैसलीन इंटेंसिव केयर डीप मॉइस्चर बॉडी लोशन (400 मिली),Personal Care,Skincare,Moisturizers,Body Lotion,Budget,All Ages,Winter,"vaseline, body lotion, deep moisture, skincare, winter care, budget, 400ml","Petroleum Jelly, Face Cream",Monthly
D3C2B1A9,Parachute Advansed Gold Coconut Hair Oil (400ml),पैराशूट एडवांस्ड गोल्ड कोकोनट हेयर ऑयल (400 मिली),Personal Care,Haircare,Conditioner & Oil,Hair Oil,Budget,All Ages,Year-round,"parachute hair oil, coconut oil, advansed gold, hair care, budget, 400ml, hair growth","Shampoo, Conditioner",Monthly
A8B7C6D5,Sapiens: A Brief History of Humankind by Yuval Noah Harari,युवल नोआ हरारी द्वारा सेपियन्स: मानव जाति का संक्षिप्त इतिहास,Books & Stationery,Fiction & Non-Fiction,Popular Science,Non-Fiction Book,Mid-range,18+ All Genders,Year-round,"sapiens, yuval noah harari, non-fiction, history, anthropology, mid-range, popular science","Homo Deus, Educational Books",Occasionally
F4E3A2B1,"DOMS Colour Pencil Set (12 Shades, Full Size)","डोम्स कलर पेंसिल सेट (12 शेड्स, फुल साइज)",Books & Stationery,Stationery,Art Supplies,Colour Pencils,Budget,5+ Years Kids,Back-to-School,"doms, colour pencils, art supplies, stationery, 12 shades, budget, kids colouring","Drawing Book, Sharpener",Monthly
9C8D7E6F,Nivia Heavy Weight Skipping Rope,निविया हैवी वेट स्किपिंग रोप,Sports & Fitness,Equipment,Fitness Gear,Skipping Rope,Budget,15+ All Genders,Year-round,"skipping rope, nivia, heavy weight, fitness gear, cardio workout, budget, exercise rope","Yoga Mat, Resistance Bands",Occasionally
5A4B3C2D,"BigMuscles Nutrition Premium Gold Whey (1kg, Belgian Chocolate)","बिग मसल्स न्यूट्रिशन प्रीमियम गोल्ड व्हे (1 किलो, बेल्जियन चॉकलेट)",Sports & Fitness,Supplements,Protein,Whey Protein Blend,Mid-range,18-40 All Genders,Year-round,"whey protein, bigmuscles, premium gold, protein powder, belgian chocolate, 1kg, mid-range","Creatine, Mass Gainer",Monthly
E1F9A8B7,LuvLap Baby Diaper Rash Cream (50g),लवलैप बेबी डायपर रैश क्रीम (50 ग्राम),Toys & Baby Products,Baby Care,Diapers & Wipes,Diaper Rash Cream,Mid-range,0-2 Years Infants,Year-round,"diaper rash cream, luvlap, baby care, skin protection, 50g, mid-range, sensitive skin","Baby Wipes, Diapers",Monthly
C6D5E4F3,Graco Extend2Fit Convertible Car Seat,ग्रेको एक्सटेंड2फिट कन्वर्टिबल कार सीट,Toys & Baby Products,Baby Gear & Safety,Car Seats,Convertible Car Seat,Premium,0-6 Years Infants/Kids,Year-round,"car seat, graco, extend2fit, convertible car seat, baby safety, premium, travel gear","Stroller, Baby Carrier",Occasionally
B2A1C9D8,"Apple iPad Air (5th Generation, Wi-Fi, 64GB, Space Gray)","एप्पल आईपैड एयर (5वीं पीढ़ी, वाई-फाई, 64GB, स्पेस ग्रे)",Electronics,Computers & Laptops,Tablets,Tablet,Premium,16+ All Genders,Year-round,"ipad air, apple tablet, 5th gen, 64gb, wifi, premium, space gray","Apple Pencil, Smart Keyboard Folio",Occasionally
7E6F5A4B,"Voltas Beko 8 Place Settings Table Top Dishwasher (DT8S, Silver)","वोल्टास बेको 8 प्लेस सेटिंग्स टेबल टॉप डिशवॉशर (DT8S, सिल्वर)",Electronics,Home Appliances,Large Appliances,Dishwasher,Premium,Families,Year-round,"dishwasher, voltas beko, table top, 8 place settings, large appliance, premium, silver","Dishwasher Detergent, Rinse Aid",Occasionally
D3C2B1A9,"United Colors of Benetton Men's Cotton T-Shirt (Green, Size L)","यूनाइटेड कलर्स ऑफ बेनेटन पुरुषों की कॉटन टी-शर्ट (हरा, साइज L)",Clothing & Apparel,Men's Wear,Casual,T-Shirt,Mid-range,18-40 Male,Year-round,"ucb t-shirt, benetton, men's wear, cotton t-shirt, green, size l, mid-range","Shorts, Flip Flops",Occasionally
A8B7C6D5,"Global Desi Women's Printed Maxi Dress (Multicolour, Size M)","ग्लोबल देसी महिलाओं की प्रिंटेड मैक्सी ड्रेस (मल्टीकलर, साइज M)",Clothing & Apparel,Women's Wear,Western,Dress,Premium,20-45 Female,Summer,"maxi dress, global desi, women's dress, printed dress, multicolour, size m, premium","Sandals, Handbags",Occasionally
F4E3A2B1,"Nestle Cerelac Fortified Baby Cereal (Wheat Apple Cherry, Stage 1, 300g)","नेस्ले सेरेलैक फोर्टिफाइड बेबी सीरियल (गेहूं सेब चेरी, स्टेज 1, 300 ग्राम)",Food & Grocery,Baby Food,Infant Cereal,Baby Cereal,Mid-range,6+ Months Infants,Year-round,"cerelac, baby cereal, nestle, stage 1, wheat apple cherry, baby food, 300g","Other Baby Food Flavors, Baby Feeding Spoons",Weekly
9C8D7E6F,Oreo Original Chocolatey Sandwich Biscuits (120g),ओरियो ओरिजिनल चॉकलेटी सैंडविच बिस्कुट (120 ग्राम),Food & Grocery,Packaged Foods,Biscuits & Cookies,Cream Biscuits,Budget,All Ages,Year-round,"oreo biscuits, chocolate sandwich, cream biscuits, 120g, budget, kids snack, nabisco","Milk, Other Oreo Flavors",Weekly
5A4B3C2D,"Preethi Zodiac MG-218 Mixer Grinder (750W, 5 Jars, Black/Light Grey)","प्रीति जोडिएक MG-218 मिक्सर ग्राइंडर (750W, 5 जार, काला/हल्का ग्रे)",Home & Kitchen,Kitchen Appliances,Mixer Grinders,Mixer Grinder,Premium,All Ages,Year-round,"mixer grinder, preethi zodiac, 750w, kitchen appliance, premium, 5 jars, black","Food Processor, Juicer Attachment",Occasionally
E1F9A8B7,Durian Magnum Leatherette 3 Seater Sofa (Brown),ड्यूरियन मैग्नम लैदरेट 3 सीटर सोफा (ब्राउन),Home & Kitchen,Furniture,Living Room Furniture,Sofa,Premium,Families,Year-round,"sofa, 3 seater sofa, durian, leatherette sofa, living room furniture, brown, premium","Coffee Table, TV Unit",Occasionally
C6D5E4F3,WOW Skin Science Apple Cider Vinegar Shampoo (300ml),वाह स्किन साइंस एप्पल साइडर विनेगर शैम्पू (300 मिली),Personal Care,Haircare,Shampoo,Anti-Dandruff Shampoo,Mid-range,18+ All Genders,Year-round,"wow shampoo, apple cider vinegar, hair care, anti-dandruff, sulphate free, mid-range, 300ml","Hair Conditioner, Hair Mask",Monthly
B2A1C9D8,Dabur Amla Hair Oil (550ml),डाबर आंवला हेयर ऑयल (550 मिली),Personal Care,Haircare,Conditioner & Oil,Hair Oil,Budget,All Ages,Year-round,"dabur amla, hair oil, amla oil, hair care, budget, 550ml, strong hair","Herbal Shampoo, Hair Serum",Monthly
7E6F5A4B,Think and Grow Rich by Napoleon Hill,नेपोलियन हिल द्वारा थिंक एंड ग्रो रिच,Books & Stationery,Fiction & Non-Fiction,Self-Help,Success Principles Book,Budget,18+ All Genders,Year-round,"think and grow rich, napoleon hill, self-help, success book, personal finance, budget, classic","Motivational Books, Business Books",Occasionally
D3C2B1A9,Camlin Kokuyo Sketch Pen Set (12 Shades),कैमलिन कोकुयो स्केच पेन सेट (12 शेड्स),Books & Stationery,Stationery,Writing,Sketch Pens,Budget,5+ Years Kids,Back-to-School,"camlin, sketch pens, kokuyo, stationery, colouring pens, 12 shades, budget","Drawing Book, Crayons",Occasionally
A8B7C6D5,"Reebok Zig Kinetica Running Shoes (Men's, Black/Red, Size 9 UK)","रीबॉक ज़िग काइनेटिका रनिंग शूज़ (पुरुष, काला/लाल, साइज 9 UK)",Sports & Fitness,Apparel,Shoes,Running Shoes,Premium,18-40 Male,Year-round,"running shoes, reebok, zig kinetica, men's shoes, premium, black red, size 9 uk","Sports Socks, Track Pants",Occasionally
F4E3A2B1,"Optimum Nutrition (ON) Micronized Creatine Powder (300g, Unflavored)","ऑप्टिमम न्यूट्रिशन (ON) माइक्रोनाइज्ड क्रिएटिन पाउडर (300 ग्राम, अनफ्लेवर्ड)",Sports & Fitness,Supplements,Creatine,Creatine Monohydrate,Mid-range,18+ All Genders,Year-round,"creatine, optimum nutrition, on creatine, micronized, supplement, unflavored, 300g","Whey Protein, BCAA",Monthly
9C8D7E6F,"Libero Open Baby Diapers (Newborn, 24 Count)","लिबेरो ओपन बेबी डायपर (नवजात, 24 काउंट)",Toys & Baby Products,Baby Care,Diapers & Wipes,Diapers,Mid-range,0-1 Month Newborns,Year-round,"baby diapers, libero, open diapers, newborn size, 24 count, mid-range, disposable diapers","Baby Wipes, Diaper Bag",Daily
5A4B3C2D,R for Rabbit Jack N Jill Grand Convertible Car Seat (Group 1-2-3),आर फॉर रैबिट जैक एन जिल ग्रैंड कन्वर्टिबल कार सीट (ग्रुप 1-2-3),Toys & Baby Products,Baby Gear & Safety,Car Seats,Convertible Car Seat,Mid-range,9 Months - 12 Years Kids,Year-round,"car seat, r for rabbit, convertible car seat, jack n jill, baby safety, mid-range, group 1 2 3","Booster Seat, Travel Pillow",Occasionally
E1F9A8B7,Boat Rockerz 450 Wireless Bluetooth On-Ear Headphones (Luscious Black),बोट रॉकर्ज 450 वायरलेस ब्लूटूथ ऑन-ईयर हेडफ़ोन (लशियस ब्लैक),Electronics,Audio & Video,Headphones,On-Ear Headphones,Budget,15-35 All Genders,Year-round,"boat headphones, rockerz 450, wireless headphones, on-ear, bluetooth, budget, luscious black","Earphones, Bluetooth Speakers",Occasionally
C6D5E4F3,Kent Grand Plus RO+UV+UF+TDS Water Purifier,केंट ग्रैंड प्लस RO+UV+UF+TDS वॉटर प्यूरीफायर,Electronics,Home Appliances,Water Purifiers,Water Purifier,Premium,All Families,Year-round,"water purifier, kent, grand plus, ro uv uf, tds control, home appliance, premium","Sediment Filter, Carbon Filter",Occasionally
